MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,TotalBath,TotalSF
30,RL,8250,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasA,TA,0,SBrkr,1032,0,0,1032,0.0,0.0,1,0,2,1,TA,6,Typ,1,Detchd,1939.0,Unf,1.0,260.0,TA,TA,Y,0,0,121,0,0,0,0,6,2006,WD,Normal,163000.0,90,1.0,1032.0
30,RL,5220,1,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,1,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,0,1,2006,WD,Normal,163000.0,89,1.0,1709.0
20,RL,5500,1,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Other,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,1,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,0,5,2006,WD,Normal,163000.0,21,2.0,2146.0
20,RL,11327,1,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305.0,TA,TA,CBlock,TA,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064.0,GasA,TA,1,SBrkr,1064,0,0,1064,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1967.0,Unf,2.0,528.0,TA,TA,Y,314,48,0,0,0,0,0,6,2006,WD,Normal,163000.0,58,1.0,2128.0
80,RL,10366,1,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,TA,1,SBrkr,934,0,0,934,0.0,1.0,1,0,2,1,TA,4,Typ,0,Attchd,1964.0,Unf,1.0,336.0,TA,TA,Y,77,0,0,0,0,0,500,7,2006,WD,Normal,163000.0,61,1.0,1846.0
20,RL,9000,1,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,1,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,0,6,2006,WD,Abnorml,163000.0,59,1.0,2118.0
20,RL,9535,1,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,1,SBrkr,1458,0,0,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,0,7,2006,WD,Normal,163000.0,58,1.5,2634.0
80,RL,7176,1,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,0,7,2006,WD,Normal,163000.0,47,1.0,2000.0
90,RL,9662,1,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,1967.0,GasA,TA,1,SBrkr,1967,0,0,1967,0.0,0.0,2,0,6,2,TA,10,Typ,0,Attchd,1977.0,Fin,2.0,580.0,TA,TA,Y,170,0,0,0,0,0,0,8,2006,WD,Normal,163000.0,48,2.0,3934.0
90,RL,8235,1,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,Rec,483.0,Unf,0.0,1466.0,1949.0,GasA,TA,1,SBrkr,1949,0,0,1949,0.0,0.0,2,0,6,2,TA,10,Typ,0,Attchd,1977.0,RFn,2.0,586.0,TA,TA,Y,32,0,0,0,0,0,0,5,2006,WD,Normal,163000.0,48,2.0,3898.0
30,RL,17529,1,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,0,4,2006,WD,Normal,163000.0,101,1.0,1744.0
20,RL,20355,1,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,1,SBrkr,1830,0,0,1830,1.0,0.0,1,0,2,1,TA,6,Typ,2,Attchd,1967.0,Unf,2.0,521.0,TA,TA,Y,0,115,168,0,0,0,0,6,2006,WD,Normal,163000.0,58,1.0,3695.0
20,RL,13050,1,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104.0,ALQ,850.0,46.0,1000.0,GasA,Ex,1,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,TA,4,Typ,2,Attchd,1993.0,Unf,2.0,575.0,TA,TA,Y,238,0,148,0,0,0,0,4,2006,WD,Normal,163000.0,62,1.0,2000.0
85,RL,10820,1,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,1,SBrkr,810,0,0,810,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,163000.0,54,1.0,1592.0
150,RL,1700,1,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,1,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,Basment,1980.0,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,0,4,2006,WD,Normal,163000.0,45,2.5,2130.0
20,RL,9375,1,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,GasA,Ex,1,SBrkr,1350,0,0,1350,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1954.0,RFn,2.0,504.0,TA,TA,Y,237,0,0,0,0,0,0,6,2006,WD,Normal,163000.0,71,1.5,2317.0
50,RL,6488,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,0,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,BuiltIn,1942.0,Unf,1.0,215.0,TA,TA,Y,264,0,0,0,0,0,0,3,2006,WD,Family,163000.0,83,1.0,1949.0
70,RL,19950,1,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,1,SBrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,TA,8,Typ,2,2Types,1928.0,Unf,3.0,795.0,TA,TA,P,0,42,0,0,180,0,0,12,2006,WD,Normal,163000.0,97,2.0,2681.0
75,RL,19800,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,1,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,0,12,2006,WD,Normal,163000.0,90,3.5,5508.0
80,RL,11679,1,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,TA,TA,CBlock,TA,TA,Gd,ALQ,612.0,Rec,1164.0,0.0,1776.0,GasA,Ex,1,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,TA,6,Min2,1,Attchd,1962.0,Fin,2.0,528.0,TA,TA,Y,453,253,144,0,0,0,0,5,2006,WD,Normal,163000.0,63,2.0,3336.0
20,RL,12048,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,TA,TA,Slab,TA,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasA,Gd,1,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,TA,7,Typ,1,Attchd,2002.0,RFn,2.0,569.0,TA,TA,Y,0,189,36,0,348,0,0,4,2006,WD,Normal,163000.0,73,1.0,1488.0
20,RL,10519,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,GasA,Gd,1,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1955.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,163000.0,70,1.0,2114.0
50,RL,9525,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,468.0,Unf,0.0,532.0,1000.0,GasA,TA,1,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,TA,7,Typ,0,Attchd,1953.0,Unf,1.0,305.0,Fa,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,163000.0,72,1.5,2609.0
60,RL,12128,1,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,Ex,1,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,Ex,9,Typ,1,Attchd,1989.0,RFn,2.0,506.0,TA,TA,Y,0,245,0,0,168,0,0,11,2006,WD,Abnorml,163000.0,36,2.5,3427.0
90,RL,9069,1,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,0.0,1344.0,GasA,Gd,1,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,Gd,8,Typ,0,Attchd,1993.0,Unf,4.0,920.0,TA,TA,Y,288,0,0,0,0,0,0,4,2006,WD,Normal,163000.0,32,2.0,2784.0
60,RL,11003,1,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1308.0,1308.0,GasA,Ex,1,SBrkr,1308,568,0,1876,0.0,0.0,2,1,3,1,Gd,7,Typ,0,BuiltIn,2005.0,RFn,3.0,848.0,TA,TA,Y,0,40,0,0,0,0,0,7,2006,New,Partial,163000.0,20,2.5,3184.0
20,RL,7488,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,393.0,Unf,0.0,815.0,1208.0,GasA,Ex,1,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2005.0,RFn,2.0,632.0,TA,TA,Y,105,58,0,0,0,0,0,2,2006,WD,Abnorml,163000.0,20,2.0,2416.0
20,RL,13377,1,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1576.0,Unf,0.0,260.0,1836.0,GasA,Gd,1,SBrkr,1846,0,0,1846,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,495.0,TA,TA,Y,0,32,0,0,0,0,0,7,2006,New,Partial,163000.0,19,2.0,3682.0
20,RL,11645,1,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122.0,Unf,0.0,448.0,1570.0,GasA,Ex,1,SBrkr,1590,0,0,1590,1.0,0.0,2,1,2,1,Ex,6,Typ,0,Attchd,2005.0,Fin,3.0,754.0,TA,TA,Y,176,80,0,0,0,0,0,8,2006,New,Partial,163000.0,20,2.5,3160.0
60,RL,10984,1,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,1,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,0,0,5,2006,New,Partial,163000.0,20,2.5,2754.0
20,RL,9316,1,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,0.0,1558.0,1614.0,GasA,Ex,1,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,2.0,576.0,TA,TA,Y,100,45,0,0,0,0,0,3,2006,WD,Normal,163000.0,20,2.0,3228.0
60,RL,9316,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,1,SBrkr,784,812,0,1596,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2005.0,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,0,0,6,2006,WD,Normal,163000.0,20,2.5,2380.0
20,RL,12000,1,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853.0,Unf,0.0,535.0,1388.0,GasA,Gd,1,SBrkr,1388,0,0,1388,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,1968.0,RFn,2.0,522.0,TA,TA,Y,0,58,0,0,0,0,0,7,2006,COD,Abnorml,163000.0,57,2.0,2776.0
20,RL,13015,1,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,1,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1996.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,163000.0,29,1.5,2200.0
60,RL,12438,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Ex,1,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,1995.0,RFn,2.0,473.0,TA,TA,Y,413,91,0,0,0,0,0,8,2006,WD,Normal,163000.0,30,2.5,2280.0
20,RL,8685,1,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,1,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,Attchd,1998.0,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,0,5,2006,WD,Normal,163000.0,27,2.0,2850.0
60,RL,9272,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,1,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,1999.0,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,0,0,0,6,2006,WD,Normal,163000.0,26,2.5,2591.0
60,RL,13426,1,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,1,SBrkr,951,828,0,1779,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1999.0,Fin,2.0,586.0,TA,TA,Y,208,107,0,0,0,0,0,9,2006,WD,Normal,163000.0,26,2.5,2730.0
60,RL,8340,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,1,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1977.0,Unf,1.0,317.0,TA,TA,Y,406,36,0,0,0,0,0,12,2006,WD,Normal,163000.0,48,1.5,2063.0
80,RL,10385,1,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,TA,TA,CBlock,TA,Gd,Av,ALQ,595.0,LwQ,400.0,0.0,995.0,GasA,TA,1,SBrkr,1282,0,0,1282,0.0,1.0,2,0,3,1,TA,6,Typ,0,Detchd,1989.0,Unf,3.0,672.0,Fa,TA,Y,386,0,0,0,0,0,0,4,2006,WD,Normal,163000.0,47,2.0,2277.0
20,RL,7200,1,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,0.0,427.0,864.0,GasA,Ex,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,163000.0,53,1.0,1728.0
60,RL,9930,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,1,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2002.0,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,0,0,0,7,2006,WD,Normal,163000.0,23,2.5,2588.0
60,RL,9468,1,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,Ex,1,SBrkr,840,915,0,1755,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1999.0,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,0,8,2006,WD,Normal,163000.0,26,2.5,2595.0
20,RL,11088,1,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,1,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,0,6,2006,WD,Normal,163000.0,23,1.5,2706.0
60,RL,8726,1,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Ex,1,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,Gd,8,Typ,0,BuiltIn,2002.0,RFn,2.0,529.0,TA,TA,Y,0,108,0,0,0,0,0,9,2006,WD,Normal,163000.0,23,2.5,2781.0
60,RL,10566,1,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Gd,TA,PConc,Gd,TA,Av,GLQ,920.0,Unf,0.0,170.0,1090.0,GasA,Ex,1,SBrkr,1090,1124,0,2214,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1999.0,Fin,3.0,646.0,TA,TA,Y,197,80,0,0,0,0,0,7,2006,WD,Normal,163000.0,26,2.5,3304.0
60,RL,21533,1,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,1065.0,GasA,Ex,1,SBrkr,1065,984,0,2049,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,0,0,0,8,2006,WD,Normal,163000.0,29,2.5,3114.0
60,RL,11250,1,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,1,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,0,5,2006,WD,Normal,163000.0,27,2.5,2993.0
60,RL,11250,1,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685.0,Unf,0.0,245.0,930.0,GasA,Ex,1,SBrkr,950,1045,0,1995,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,1995.0,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,0,0,0,7,2006,WD,Normal,163000.0,30,2.5,2925.0
120,RM,4435,1,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,0.0,131.0,848.0,GasA,Ex,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,4,2006,WD,Normal,163000.0,22,1.0,1696.0
